"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"75","39951","-1.85142341702843","-3.87339170169957","-133.853590657217","-134.894793311077","CubFit","CubFit","Freshwater","2D","2D","Phenomenological"
"76","39952","-6.75086970005529","0.45693780045574","-138.433090764529","-139.474293418389","CubFit","CubFit","Freshwater","2D","2D","Phenomenological"
"77","39954","-1.58093921633571","9.50577800968765","-117.452330927349","-118.077052519665","PowFit","PowFit","Freshwater","2D","2D","Mechanistic"
"78","39955","-13.9121586422987","1.22400614366559","-123.090038806461","-123.252308359295","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"79","39956","6.1126311072646","-1.84752485233348","-121.531618386359","-121.802067641083","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"80","39957","6.07305123438223","0.0850523038404705","-117.511748741615","-117.67401829445","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"81","39958","0.861680859146961","-1.55227044935871","-129.66784266559","-129.938291920313","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"82","39959","0.467991323324496","-0.833833086659229","-118.681584281562","-118.843853834396","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"83","39960","2.44934352399815","1.80009245337255","-134.6386700019","-135.67987265576","CubFit","CubFit","Marine","2D","2D","Phenomenological"
"84","39961","9.26397614737343","-12.089411618103","-145.093113913894","-145.926076036981","GenFit","GenFit","Marine","2D","2D","Mechanistic"
"85","39962","2.26879671934744","6.88136743717984","-69.9287046525614","-70.9699073064211","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"86","39963","-3.57668097655125","1.79946516048838","-103.148669576717","-102.240914297735","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"87","39965","10.4595305683658","17.4542637518363","-18.6452494648282","-17.8563511554834","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"88","39966","3.98644674463231","24.091851461452","-26.8202572726427","-25.6099169006665","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
