Asset,Latitude,Longitude,Date,Direction,Degrees,Speed,Source
BPV PACIFIC MARLIN 456301540,-5.26933,71.94333,05/01/2014 03:42:00 UTC,SSE,152,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26933,71.94467,05/01/2014 05:40:00 UTC,SSE,152,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.26933,71.944,05/01/2014 07:42:00 UTC,SSE,152,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.28267,71.94067,05/01/2014 09:42:00 UTC,S,190,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.488,71.86933,05/01/2014 11:42:00 UTC,SSE,149,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.728,72.01267,05/01/2014 13:42:00 UTC,SSE,148,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.94333,72.15067,05/01/2014 15:42:00 UTC,SSE,149,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.19733,72.20133,05/01/2014 17:42:00 UTC,S,176,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.46333,72.23067,05/01/2014 19:42:00 UTC,S,172,41.2,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.71867,72.25667,05/01/2014 21:42:00 UTC,S,175,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.96533,72.30933,05/01/2014 23:42:00 UTC,SSE,164,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.20733,72.374,06/01/2014 01:42:00 UTC,SSE,164,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.41133,06/01/2014 03:42:00 UTC,SSE,164,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/01/2014 05:42:00 UTC,SSE,164,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,06/01/2014 07:42:00 UTC,SSE,164,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.106,72.34667,06/01/2014 11:42:00 UTC,N,350,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.838,72.278,06/01/2014 13:42:00 UTC,NNW,344,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.57,72.29867,06/01/2014 15:42:00 UTC,NNE,14,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.31133,72.37867,06/01/2014 17:42:00 UTC,NE,37,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.07533,72.534,06/01/2014 19:42:00 UTC,NNE,31,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.87667,72.51067,06/01/2014 21:44:00 UTC,NW,308,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.78,72.30333,06/01/2014 23:44:00 UTC,WSW,250,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.89933,72.24,07/01/2014 01:44:00 UTC,SE,129,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.928,72.44133,07/01/2014 03:44:00 UTC,NE,49,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.73133,72.64133,07/01/2014 05:44:00 UTC,NNE,18,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.53533,72.82333,07/01/2014 07:44:00 UTC,NE,45,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.602,73.00933,07/01/2014 09:44:00 UTC,SE,133,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.81467,73.116,07/01/2014 11:44:00 UTC,S,180,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.06533,73.09267,07/01/2014 13:44:00 UTC,SW,230,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.25,72.908,07/01/2014 15:44:00 UTC,SW,226,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.41067,72.69867,07/01/2014 17:44:00 UTC,WSW,241,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.442,72.47333,07/01/2014 19:44:00 UTC,NW,311,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.35467,72.24667,07/01/2014 21:44:00 UTC,W,264,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.35067,72.02867,07/01/2014 23:44:00 UTC,NNE,21,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.09933,72.02267,08/01/2014 01:44:00 UTC,N,349,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.86267,72.078,08/01/2014 03:44:00 UTC,NE,45,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.66667,72.19267,08/01/2014 05:44:00 UTC,E,91,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.68933,72.32067,08/01/2014 07:44:00 UTC,SE,145,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.68933,72.32067,08/01/2014 09:44:00 UTC,SE,145,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.68933,72.32067,08/01/2014 11:44:00 UTC,SE,145,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.744,72.29933,08/01/2014 13:44:00 UTC,SSW,205,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.98133,72.18533,08/01/2014 15:46:00 UTC,SSW,207,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.248,72.20667,08/01/2014 17:44:00 UTC,S,174,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.52667,72.23667,08/01/2014 19:46:00 UTC,S,176,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.80933,72.26933,08/01/2014 21:46:00 UTC,SSE,168,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.056,72.336,08/01/2014 23:46:00 UTC,SSE,164,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 03:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 05:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 07:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 09:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 11:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 13:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 15:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 17:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 19:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 21:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,09/01/2014 23:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 01:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 03:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 05:50:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 07:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 09:46:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,10/01/2014 11:48:00 UTC,SSE,165,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.15733,72.52,10/01/2014 13:48:00 UTC,ENE,63,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.04,72.736,10/01/2014 15:48:00 UTC,ENE,62,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.79733,73.18067,10/01/2014 19:48:00 UTC,ENE,63,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.68333,73.39333,10/01/2014 21:48:00 UTC,NE,56,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.56467,73.61467,10/01/2014 23:48:00 UTC,ENE,65,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.5,73.85733,11/01/2014 01:48:00 UTC,E,94,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.41067,73.99067,11/01/2014 03:48:00 UTC,N,351,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.24267,73.90733,11/01/2014 05:48:00 UTC,NW,314,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.10733,73.768,11/01/2014 07:48:00 UTC,NW,313,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.97267,73.61,11/01/2014 09:48:00 UTC,NW,314,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.848,73.46267,11/01/2014 11:48:00 UTC,NW,312,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.67333,73.08467,11/01/2014 15:48:00 UTC,WNW,294,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.57933,72.87733,11/01/2014 17:48:00 UTC,WNW,295,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.47733,72.65733,11/01/2014 19:48:00 UTC,WNW,294,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.37267,72.45467,11/01/2014 21:48:00 UTC,WNW,297,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31867,72.32267,11/01/2014 23:48:00 UTC,WNW,286,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32333,72.242,12/01/2014 01:48:00 UTC,SW,217,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33467,72.23667,12/01/2014 03:48:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,12/01/2014 05:48:00 UTC,ESE,113,44.8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33467,72.23733,12/01/2014 07:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23667,12/01/2014 09:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,12/01/2014 11:50:00 UTC,SW,217,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,12/01/2014 13:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,12/01/2014 17:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,12/01/2014 19:50:00 UTC,SW,217,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23667,12/01/2014 21:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33467,72.23733,12/01/2014 23:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,13/01/2014 01:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,13/01/2014 03:50:00 UTC,SW,217,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,13/01/2014 05:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,13/01/2014 07:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23733,13/01/2014 09:50:00 UTC,N,0,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33667,72.23667,13/01/2014 11:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.77067,13/01/2014 12:50:00 UTC,N,0,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23733,13/01/2014 13:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23667,13/01/2014 15:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23667,13/01/2014 17:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33667,72.23667,13/01/2014 19:52:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33667,72.23667,13/01/2014 21:52:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23733,13/01/2014 23:50:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23733,14/01/2014 01:52:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.33533,72.23733,14/01/2014 03:52:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.336,72.23733,14/01/2014 05:52:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.138,72.26933,14/01/2014 07:52:00 UTC,N,7,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.9,72.31933,14/01/2014 09:52:00 UTC,NNE,16,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.66933,72.37933,14/01/2014 11:52:00 UTC,NW,317,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.502,72.18933,14/01/2014 13:52:00 UTC,NW,320,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.33467,72.002,14/01/2014 15:52:00 UTC,NW,315,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.28467,71.77467,14/01/2014 17:52:00 UTC,W,279,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.234,71.542,14/01/2014 19:52:00 UTC,W,281,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.22267,71.308,14/01/2014 21:52:00 UTC,WSW,253,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.29533,71.07467,14/01/2014 23:52:00 UTC,WSW,249,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.36267,70.84333,15/01/2014 01:52:00 UTC,WSW,256,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.43067,70.61533,15/01/2014 03:54:00 UTC,WSW,256,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.498,70.39,15/01/2014 05:52:00 UTC,WSW,256,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.56933,70.16,15/01/2014 07:52:00 UTC,WSW,252,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.63867,69.928,15/01/2014 09:52:00 UTC,WSW,252,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.70733,69.69867,15/01/2014 11:52:00 UTC,WSW,255,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.49667,69.62467,15/01/2014 13:54:00 UTC,N,355,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.238,69.576,15/01/2014 15:54:00 UTC,N,351,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.97667,69.52733,15/01/2014 17:54:00 UTC,NNW,347,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.72133,69.48,15/01/2014 19:54:00 UTC,N,354,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.00467,69.48467,16/01/2014 01:54:00 UTC,NE,46,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.832,69.67133,16/01/2014 03:54:00 UTC,NE,50,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.664,69.85133,16/01/2014 05:54:00 UTC,NE,47,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.48933,70.03867,16/01/2014 07:54:00 UTC,NE,50,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.49533,70.19,16/01/2014 09:54:00 UTC,NE,50,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.57267,70.23067,16/01/2014 11:54:00 UTC,SSE,151,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-2.79867,70.356,16/01/2014 13:54:00 UTC,SSE,150,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.02133,70.48067,16/01/2014 15:54:00 UTC,SSE,150,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.244,70.606,16/01/2014 17:54:00 UTC,SSE,154,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.46533,70.72933,16/01/2014 19:54:00 UTC,SSE,152,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.69467,70.858,16/01/2014 21:54:00 UTC,SSE,153,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-3.932,70.99333,16/01/2014 23:54:00 UTC,SSE,152,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.39533,71.26467,17/01/2014 03:54:00 UTC,SSE,149,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.62067,71.408,17/01/2014 05:56:00 UTC,SE,145,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.83933,71.552,17/01/2014 07:56:00 UTC,SSE,150,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.052,71.69067,17/01/2014 09:56:00 UTC,SE,145,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.27533,71.80333,17/01/2014 11:56:00 UTC,S,185,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.52133,71.88933,17/01/2014 13:56:00 UTC,SSE,148,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.72067,72.02867,17/01/2014 15:56:00 UTC,ESE,114,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.76333,72.274,17/01/2014 17:56:00 UTC,E,89,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.76533,72.53267,17/01/2014 19:56:00 UTC,E,96,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.99133,72.58733,17/01/2014 21:56:00 UTC,SW,215,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.23267,72.43267,17/01/2014 23:56:00 UTC,SSW,211,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.46933,72.272,18/01/2014 01:56:00 UTC,SSW,199,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.62733,72.06733,18/01/2014 03:56:00 UTC,WSW,247,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.57933,71.822,18/01/2014 05:56:00 UTC,WNW,289,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.482,71.61267,18/01/2014 07:56:00 UTC,WSW,256,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.402,71.382,18/01/2014 09:56:00 UTC,WNW,302,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.23133,71.31067,18/01/2014 11:56:00 UTC,NNE,19,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.164,71.42867,18/01/2014 13:56:00 UTC,E,87,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6,71.60067,18/01/2014 15:56:00 UTC,NE,35,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.91733,71.824,18/01/2014 17:56:00 UTC,S,175,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.19333,71.832,18/01/2014 19:56:00 UTC,S,176,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.46267,71.84,18/01/2014 21:56:00 UTC,S,179,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.51667,72.054,18/01/2014 23:58:00 UTC,E,89,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.016,72.00333,19/01/2014 03:58:00 UTC,N,349,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.83733,72.16533,19/01/2014 05:58:00 UTC,ESE,102,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.93333,72.41,19/01/2014 07:58:00 UTC,E,96,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.97,72.67867,19/01/2014 09:58:00 UTC,ESE,104,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.862,72.79933,19/01/2014 11:58:00 UTC,N,2,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.604,72.8,19/01/2014 13:58:00 UTC,N,358,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.4,72.85467,19/01/2014 15:58:00 UTC,E,93,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.40067,73.12933,19/01/2014 17:58:00 UTC,E,96,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.62533,73.16667,19/01/2014 19:58:00 UTC,S,179,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.88867,73.16733,19/01/2014 21:58:00 UTC,S,178,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.21733,73.36467,20/01/2014 01:58:00 UTC,E,87,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.09533,73.5,20/01/2014 03:58:00 UTC,N,359,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.846,73.5,20/01/2014 05:58:00 UTC,N,0,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.59,73.5,20/01/2014 07:58:00 UTC,N,4,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.344,73.50067,20/01/2014 10:00:00 UTC,N,0,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.11067,73.5,20/01/2014 11:58:00 UTC,N,359,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.93267,73.42867,20/01/2014 13:58:00 UTC,WNW,284,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.88,73.20667,20/01/2014 15:58:00 UTC,WNW,284,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.82067,72.966,20/01/2014 17:58:00 UTC,WNW,286,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.76067,72.71533,20/01/2014 19:58:00 UTC,WNW,287,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.702,72.46933,20/01/2014 22:00:00 UTC,WNW,284,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.076,72.28467,21/01/2014 02:00:00 UTC,S,182,8,"SAT-C,D:9220,M:13,O:IOR"
